"timestamp","score","temp","humid","co2","voc","pm25","lux","spl_a"
"2024-02-14T18:07:37.000Z",77,22.79,20.58,622,235,8,99.4,59.8
"2024-02-14T18:07:27.000Z",75,22.78,20.51,620,239,11,77.59,61.2
"2024-02-14T18:07:17.000Z",76,22.82,20.51,620,231,10,68.09,59.6
"2024-02-14T18:07:07.000Z",75,22.85,20.41,620,230,11,78,59.3
"2024-02-14T18:06:57.000Z",75,22.85,20.36,620,233,10,79,60.3
"2024-02-14T18:06:47.000Z",74,22.85,20.23,621,228,12,78.8,59.7
"2024-02-14T18:06:37.000Z",75,22.83,20.19,621,227,11,86.5,59.8
"2024-02-14T18:06:27.000Z",76,22.82,20.17,621,232,7,81.7,61
"2024-02-14T18:06:17.000Z",76,22.79,20.27,621,236,6,81.4,62.1
"2024-02-14T18:06:07.000Z",75,22.75,20.27,621,237,10,91,61.3
"2024-02-14T18:05:57.000Z",75,22.72,20.27,621,230,11,83,62
"2024-02-14T18:05:47.000Z",76,22.72,20.22,621,225,8,85.1,61.6
"2024-02-14T18:05:37.000Z",76,22.79,20.13,622,231,8,94.4,65.3
"2024-02-14T18:05:27.000Z",76,22.78,20.22,622,230,8,85.3,62.8
"2024-02-14T18:05:17.000Z",76,22.73,20.3,622,225,8,81.09,61.4
"2024-02-14T18:05:07.000Z",76,22.78,20.25,623,230,8,92.5,60.8
"2024-02-14T18:04:57.000Z",75,22.76,20.18,622,233,11,91.7,60.9
"2024-02-14T18:04:47.000Z",74,22.76,20.13,623,226,12,93.4,62.4
"2024-02-14T18:04:37.000Z",76,22.78,20.1,623,228,9,79.7,62.1
"2024-02-14T18:04:27.000Z",74,22.8,20.05,624,234,11,82.4,59.8
"2024-02-14T18:04:17.000Z",74,22.78,19.98,625,237,12,79.3,60.7
"2024-02-14T18:04:07.000Z",74,22.75,20.04,626,244,12,75.7,61
"2024-02-14T18:03:57.000Z",75,22.8,20.22,627,238,10,77.3,60.2
"2024-02-14T18:03:47.000Z",74,22.76,20.05,627,230,12,76.2,58.6
"2024-02-14T18:03:37.000Z",76,22.82,20.27,626,252,8,79.09,59
"2024-02-14T18:03:27.000Z",76,22.83,20.45,625,245,7,78.3,59.5
"2024-02-14T18:03:17.000Z",77,22.82,20.63,624,239,5,77.3,60.3
"2024-02-14T18:03:07.000Z",77,22.82,20.53,623,233,7,73.9,60.8
"2024-02-14T18:02:57.000Z",76,22.82,20.48,621,240,9,80.9,59.5
"2024-02-14T18:02:47.000Z",75,22.83,20.27,621,237,10,77.3,59.5
"2024-02-14T18:02:36.000Z",75,22.85,20.07,622,244,10,85.7,58.3
"2024-02-14T18:02:26.000Z",74,22.8,20.12,622,236,11,87.8,57.7
"2024-02-14T18:02:16.000Z",76,22.75,20.16,622,239,9,86.3,58.7
"2024-02-14T18:02:06.000Z",74,22.73,20.27,622,248,12,83.2,58
"2024-02-14T18:01:56.000Z",76,22.78,20.2,622,241,9,73.9,59.5
"2024-02-14T18:01:46.000Z",76,22.8,20.19,621,242,6,71.4,59.7
"2024-02-14T18:01:36.000Z",75,22.8,20.14,620,240,10,79.5,59.4
"2024-02-14T18:01:26.000Z",75,22.83,20.07,620,239,10,78.8,59.3
"2024-02-14T18:01:16.000Z",76,22.82,20.05,620,238,8,78.59,60.1
"2024-02-14T18:01:06.000Z",76,22.86,20.12,620,235,9,75.5,59.3
"2024-02-14T18:00:56.000Z",74,22.8,20.13,620,242,13,77,59.8
"2024-02-14T18:00:46.000Z",74,22.8,20.17,619,240,15,81.09,59.7
"2024-02-14T18:00:36.000Z",76,22.82,20.39,617,245,8,84.1,58.4
"2024-02-14T18:00:26.000Z",77,22.82,20.81,615,240,6,84.7,59.2
"2024-02-14T18:00:16.000Z",77,22.83,20.81,612,235,6,86.1,59.1
"2024-02-14T18:00:06.000Z",77,22.78,20.68,610,222,8,85.2,59.9
"2024-02-14T17:59:56.000Z",77,22.72,20.32,611,231,5,74,60.1
"2024-02-14T17:59:46.000Z",76,22.66,20.27,613,225,8,76.5,59
"2024-02-14T17:59:36.000Z",76,22.63,20.19,614,229,8,97.3,60.3
"2024-02-14T17:59:26.000Z",75,22.65,20.16,615,234,10,86.3,60.4
"2024-02-14T17:59:16.000Z",74,22.68,20.02,614,224,13,79.8,60
"2024-02-14T17:59:06.000Z",74,22.7,19.98,616,233,11,83.3,59.8
"2024-02-14T17:58:56.000Z",75,22.79,20.07,615,234,10,79.5,60.1
"2024-02-14T17:58:46.000Z",76,22.82,20.23,615,227,9,80.9,60.7
"2024-02-14T17:58:36.000Z",76,22.79,20.1,616,229,7,85.5,61.8
"2024-02-14T17:58:26.000Z",75,22.76,20.05,615,222,10,73.09,64
"2024-02-14T17:58:16.000Z",76,22.8,20.14,615,230,9,81.3,64.4
"2024-02-14T17:58:06.000Z",74,22.82,19.98,616,229,11,83.9,64.09
"2024-02-14T17:57:56.000Z",75,22.83,20,617,223,9,82.4,62.8
